Wavelength,Bamboo_Ventral,Calophyllum inophyllum_Ventral,Celtis_australis_Ventral,Ficus benjamina (Dhoda)_Ventral,Juglans regia Bharmat (Kagzi)_Ventral,Melia_azaderch_Ventral,Morus_alba_Ventral,Prunus persica_Ventral,Prunus_cummunis_Ventral,Punica_granatum_Ventral,Putranjiva_roxburghii_Ventral,pyrus_pashia_Ventral,Ficus Benghalensis_Ventral,Juglans regia Banuri (Minakshi)_Ventral,Kydia calycina_Ventral,Lannea coromandelica_Ventral,Lantana contact_Ventral,Malotus philippensis test_Ventral,Malotus_philippensis contact pro_Ventral,Prunus armeniaca_Ventral,Prunus cornuta_Ventral,Quercus leucotrichophora_Ventral,Querus floribunda_Ventral,Rodhodendrone arboreum_Ventral,Santalm album_Ventral,Sapandus mukorossi_Ventral,Wendlandia heynei_Ventral,Jacaranda mimosifolia_Ventral,Abies pindrow_Ventral,Acacia catechu_Ventral,Acacia Modesta_Ventral,Albizia_Chinensis_Ventral,Cidrus deodadara_Chamba_jot_Ventral,Cidrus_Deodara_IHBT_Ventral,Leucaena leucocephala_Ventral,Phyllanthus emblica_Ventral,Picea smithiana (Spruce_without cone)_Ventral,Picea smithiana (With Cone)_Ventral,Pinus_roxburghii_Ventral,Taxus baccata_Ventral,Bombax ceiba_Ventral,Albizia lebbeck_Ventral,Syzygium_cumini_Ventral,Terminalia_atala_Ventral,Vitex negundo (Vanna)_Ventral,Robinia pseudoacacia (Rubinia)_Ventral,Vyul_Ventral
610,0.053370646,0.074733908,0.125968611,0.067921871,0.080627779,0.05423117,0.046744805,0.066253321,0.06503646,0.046584685,0.058761199,0.075634469,0.046730268,0.085623675,0.068453639,0.090197514,0.100955697,0.082416833,0.065421996,0.074390971,0.075768701,0.072912792,0.074819173,0.083269255,0.075971292,0.095341288,0.126217281,0.06834118,0.069908357,0.172683995,0.156761771,0.127341226,0.076620898,0.087427757,0.10938965,0.122381041,0.099841677,0.060159716,0.058922729,0.064272061,0.07185692,0.079012064,0.072722414,0.067185528,0.062460152,0.096670328,0.064211191
611,0.052922881,0.074161064,0.12528443,0.067216064,0.079870022,0.053800621,0.046273642,0.065695806,0.064498928,0.046215803,0.058158063,0.074978293,0.046415284,0.085029684,0.068105068,0.089587244,0.100609572,0.0818318,0.064881146,0.073894958,0.074992641,0.072418138,0.074376715,0.082544608,0.075266581,0.094499249,0.125037735,0.067794518,0.069493095,0.171348107,0.15584942,0.126161612,0.075900666,0.086903482,0.108690168,0.121530537,0.099441012,0.05968289,0.058138345,0.063692773,0.071537632,0.078118841,0.07212381,0.066704368,0.061599024,0.095380635,0.063659168
612,0.052478975,0.073610578,0.124609502,0.066532629,0.079142788,0.0533731,0.045821912,0.065152175,0.063968339,0.045843809,0.057593393,0.074329627,0.046111954,0.08445746,0.067778075,0.089020426,0.100277598,0.08129138,0.064361289,0.073421575,0.074257157,0.071921618,0.073966774,0.081851512,0.074614706,0.093723193,0.123944479,0.06727298,0.06916755,0.170066639,0.154968508,0.125009446,0.075328284,0.086406056,0.1079923,0.120695583,0.099130551,0.059288695,0.057371834,0.063155434,0.071235355,0.077264996,0.071557975,0.06624112,0.060801018,0.094114414,0.063152905
613,0.052067913,0.073084622,0.123955499,0.065878327,0.078464293,0.052972211,0.045430534,0.064643361,0.063494275,0.045487476,0.057071951,0.073735501,0.045826972,0.083944937,0.067457974,0.088497119,0.099977047,0.080794366,0.063883435,0.072984226,0.073566333,0.071479635,0.07360908,0.081199934,0.073999081,0.093006533,0.122895972,0.066786634,0.068859357,0.168823499,0.154105596,0.123872695,0.074786077,0.085915924,0.107317029,0.119861778,0.09884265,0.058891643,0.056684726,0.062633001,0.070944748,0.076434507,0.071044303,0.065817401,0.060062229,0.092891012,0.062672366
614,0.051687872,0.072582509,0.123335345,0.065257197,0.07782225,0.052612067,0.045063633,0.06415848,0.063044622,0.045158812,0.056579349,0.073165602,0.045553798,0.08342904,0.067152028,0.087988536,0.099683641,0.080302259,0.063433078,0.072546997,0.072884264,0.071050045,0.07324133,0.080563101,0.073415993,0.092302267,0.121915273,0.06630606,0.068488781,0.167620825,0.153260816,0.122774714,0.074226385,0.085443208,0.106658959,0.119050434,0.098536438,0.058493969,0.056037966,0.062131959,0.070666279,0.075640598,0.070541719,0.065418202,0.059366372,0.091734574,0.062213467
615,0.051332537,0.072108778,0.122769308,0.064676452,0.077223562,0.052280606,0.044705814,0.063693129,0.06260909,0.04485419,0.056114573,0.07261719,0.045296766,0.082920804,0.06686945,0.087502323,0.099398703,0.079828292,0.062999488,0.072121231,0.072235091,0.070633533,0.072870361,0.079963796,0.072874882,0.091630309,0.121015844,0.065841961,0.068112092,0.166487826,0.152453022,0.121733044,0.0736739,0.085002662,0.106029946,0.118286717,0.098236104,0.058116212,0.055421966,0.06166622,0.07040962,0.074900956,0.070045025,0.065040967,0.058715981,0.090659519,0.06178749
616,0.050992902,0.071671592,0.122252139,0.064144615,0.076691346,0.051943888,0.044365878,0.063251054,0.062201721,0.04455666,0.055688615,0.072116035,0.045069039,0.08250094,0.06661827,0.087077995,0.099147106,0.079430964,0.062578259,0.071761754,0.071694548,0.070273761,0.072568494,0.079466003,0.072393436,0.091069096,0.120195946,0.065441395,0.067899328,0.165470195,0.151713155,0.120754765,0.073213199,0.084609896,0.105456723,0.117592218,0.098020989,0.0577883,0.054858934,0.061251987,0.070189687,0.074231631,0.06958531,0.064696629,0.058129138,0.089667057,0.061416049
617,0.050686498,0.071286067,0.12178538,0.063671712,0.076207509,0.051662069,0.044079705,0.062877195,0.061838761,0.044305473,0.055306073,0.071677245,0.044856502,0.082140496,0.066393819,0.086687149,0.098900959,0.079055541,0.062216348,0.07146653,0.071223483,0.069984573,0.072323883,0.079011261,0.071954933,0.090586359,0.119482119,0.065080681,0.067659193,0.16451754,0.151026846,0.119864467,0.07282142,0.084271508,0.104958145,0.116939875,0.097853993,0.057504348,0.054365228,0.060880993,0.069974385,0.073621568,0.069187518,0.064415883,0.057595934,0.088772111,0.061072369
618,0.050421646,0.070945707,0.121379527,0.063258073,0.075778748,0.051422128,0.043826091,0.062544719,0.061514494,0.044097312,0.05495101,0.071288765,0.044668342,0.08180976,0.066184105,0.086332232,0.09867467,0.078707492,0.061898375,0.071191528,0.070797576,0.069717154,0.072085043,0.078593669,0.071557715,0.090139127,0.118841161,0.064755918,0.067389621,0.163652201,0.150396065,0.119064779,0.072429842,0.083977374,0.104502474,0.116339785,0.097687562,0.057247492,0.053924147,0.060542337,0.069774741,0.0730575,0.0688362,0.064157612,0.05712393,0.087970605,0.060762408
619,0.050192805,0.070639874,0.121040799,0.062896671,0.07540716,0.051201585,0.043585533,0.062228079,0.061218884,0.043918924,0.054616017,0.070935013,0.044509325,0.081493487,0.065988907,0.086019326,0.098481919,0.078401739,0.061608602,0.070913592,0.070406886,0.069440788,0.071828168,0.078218224,0.07120503,0.089715076,0.1182561,0.064464422,0.067138239,0.162902381,0.14982995,0.118349291,0.07202835,0.083719317,0.104075445,0.115802437,0.097517397,0.05700443,0.053522446,0.060235674,0.069602629,0.072544225,0.068512814,0.063896871,0.056712965,0.087254484,0.060490359
620,0.049963091,0.070356635,0.120765327,0.06256755,0.075070473,0.050987986,0.043370285,0.061935617,0.060940987,0.043754618,0.054322146,0.070603102,0.044364955,0.081208441,0.065841785,0.085751692,0.098316181,0.07815104,0.061364138,0.070680008,0.070068973,0.069194835,0.071613705,0.077890668,0.070905875,0.089381935,0.117780571,0.064196525,0.066989406,0.162282786,0.149350964,0.117699441,0.071776167,0.08350159,0.103734531,0.115319357,0.097451011,0.056773317,0.053170287,0.059989351,0.069451749,0.07213615,0.068210518,0.063680885,0.056335755,0.086613769,0.060238735
621,0.049780466,0.070129424,0.12054244,0.062293222,0.07479828,0.050820521,0.043190568,0.061720569,0.060709999,0.043617793,0.05407918,0.070338353,0.044219085,0.080995099,0.065706889,0.085504586,0.098167876,0.077914867,0.061143636,0.070481457,0.069786057,0.069008885,0.071439395,0.077607201,0.070646366,0.089106831,0.117367269,0.063972039,0.066807597,0.161724456,0.148925742,0.117156382,0.071554638,0.083338048,0.103420093,0.114916084,0.097422495,0.056584605,0.052886535,0.059771572,0.069312597,0.071759491,0.067963209,0.063508588,0.056013263,0.086077758,0.060028352
622,0.049640811,0.069957357,0.120366577,0.062069276,0.074580832,0.050699231,0.043047054,0.061555946,0.060527925,0.043508808,0.053878848,0.070125627,0.044091571,0.080823211,0.065581743,0.085281302,0.098025602,0.077698556,0.06094742,0.070310629,0.069549979,0.068855669,0.071291103,0.077364119,0.070412111,0.088869556,0.117007002,0.063794178,0.066607165,0.161237167,0.148540131,0.116714726,0.07133416,0.08322046,0.103134511,0.114578034,0.097407684,0.05642872,0.052664018,0.05958393,0.069187572,0.071411961,0.067770799,0.063372756,0.055749342,0.085636057,0.059864141
623,0.049518851,0.06982073,0.12023417,0.061880271,0.074393916,0.050602883,0.042933208,0.061386024,0.060381103,0.043420517,0.05370476,0.069927594,0.044008656,0.080645068,0.065477465,0.085095568,0.097886159,0.077524538,0.060784343,0.070162866,0.069351296,0.068694514,0.071154975,0.077161126,0.070196535,0.088663102,0.116708519,0.063656106,0.066469324,0.16085554,0.148194021,0.116344294,0.071134328,0.083131479,0.102901857,0.114274747,0.097407724,0.056286558,0.052482212,0.059440088,0.069084887,0.071120359,0.067614702,0.063260633,0.055537695,0.085261361,0.059739737
624,0.049419267,0.069695828,0.120130843,0.061727294,0.074246282,0.050505583,0.042836085,0.061231671,0.060249563,0.043339979,0.053554996,0.069759625,0.043924195,0.08053092,0.065392025,0.084937821,0.097798474,0.07738121,0.060652656,0.070057509,0.069212233,0.068588077,0.071072452,0.077024893,0.070044002,0.088537928,0.116487794,0.063547455,0.066446304,0.160531651,0.14791714,0.1160162,0.071025665,0.083070805,0.102698628,0.114007108,0.097469285,0.056208629,0.052329611,0.059333707,0.069010884,0.070880065,0.06747322,0.063158632,0.055364675,0.084950863,0.059633059
625,0.049326213,0.069587308,0.120060071,0.061592804,0.07412422,0.050415936,0.042744917,0.061106179,0.060127365,0.043264127,0.053429803,0.069613405,0.043854841,0.080431574,0.065321838,0.084817078,0.097723046,0.077259808,0.060544681,0.069954046,0.06909447,0.068498765,0.070989567,0.076895993,0.069913275,0.088434065,0.116299383,0.063439974,0.066361031,0.160263421,0.147688564,0.115719238,0.070962521,0.083034488,0.102540407,0.113768218,0.097566677,0.056131188,0.052192041,0.059245718,0.068952635,0.070674698,0.067355451,0.063074513,0.055206957,0.084694395,0.059532344
626,0.049227522,0.069492698,0.120014447,0.06146664,0.074017124,0.050335416,0.042659622,0.060998568,0.060010542,0.043196901,0.05332008,0.069480237,0.043795549,0.080324016,0.065251672,0.084714561,0.0976355,0.07715552,0.060440335,0.069843257,0.068983492,0.068403056,0.070894974,0.0767531,0.069774656,0.088326155,0.116111267,0.063326428,0.066190315,0.160022341,0.147474076,0.115440788,0.070896697,0.083019165,0.102399778,0.113547045,0.097664234,0.056036577,0.052069119,0.05915978,0.068891258,0.070475651,0.067255962,0.063007048,0.055061793,0.084469186,0.059437176
627,0.049117495,0.069398562,0.119970945,0.061348164,0.073920118,0.050254079,0.042591359,0.060871445,0.059895725,0.043148319,0.053206261,0.069352674,0.04371234,0.080225812,0.065154702,0.084580356,0.097537825,0.077067189,0.060307828,0.06975642,0.068897012,0.068303533,0.070833717,0.076626223,0.069620508,0.088238515,0.115914002,0.063224621,0.066105102,0.159748208,0.147231359,0.11516438,0.07079163,0.083021505,0.102200172,0.113328171,0.097724474,0.05596934,0.051975083,0.059064573,0.068804462,0.070244083,0.06715022,0.062942764,0.054949745,0.084239681,0.059358558
628,0.049006883,0.069293253,0.119868683,0.061197776,0.073838745,0.05018055,0.042519628,0.060731439,0.05976573,0.043087662,0.053084711,0.069202245,0.043636833,0.080130827,0.065055581,0.084448453,0.097443077,0.076941581,0.060182129,0.069676527,0.068812455,0.068230972,0.070789334,0.076514358,0.069456475,0.088165303,0.115743621,0.063119876,0.066070471,0.159477289,0.146996599,0.114842843,0.070728003,0.082996977,0.101996214,0.113071748,0.097822573,0.055914117,0.051870226,0.058959233,0.068719571,0.07002678,0.06703662,0.062877902,0.054838434,0.084001342,0.059288268
629,0.048894308,0.069163226,0.119705403,0.061007155,0.073735804,0.050080007,0.042436136,0.060567065,0.059609888,0.043014576,0.05294554,0.069028554,0.043564122,0.0800196,0.0649552,0.084319009,0.097353568,0.076801555,0.060051862,0.06958934,0.068713948,0.068171932,0.070742915,0.076372432,0.069266904,0.088078319,0.115555281,0.062996399,0.06599776,0.159167409,0.14674153,0.114448042,0.070652731,0.082950867,0.101775871,0.112764201,0.097907716,0.055838662,0.051742936,0.058849955,0.068639893,0.069793815,0.066900292,0.062793613,0.05471659,0.083715655,0.059201849
630,0.048766112,0.068994431,0.119476527,0.06076809,0.073579816,0.049928671,0.042334153,0.060360572,0.059419927,0.042930691,0.052775902,0.068821653,0.043474504,0.079868923,0.064838582,0.08416937,0.097255223,0.076657357,0.059888851,0.069475533,0.068582236,0.068093302,0.070672312,0.076165478,0.069024157,0.087944047,0.115291678,0.062835624,0.065835221,0.158756311,0.146419914,0.113951254,0.070504275,0.082883107,0.101500987,0.1123892,0.097926204,0.055716374,0.051581347,0.058722671,0.06855202,0.069499961,0.066723965,0.062677605,0.054571347,0.083342864,0.059084892
631,0.048584213,0.068774939,0.119121115,0.060452432,0.073387434,0.049763616,0.042204374,0.060088005,0.05919413,0.042822933,0.052559097,0.068525987,0.043326198,0.079657234,0.064660537,0.083930507,0.097092943,0.076424163,0.059646836,0.069301002,0.068387637,0.067938311,0.070548651,0.075920272,0.068679134,0.087733901,0.114916794,0.06261228,0.065678494,0.158176701,0.145977,0.113311892,0.070285627,0.082746162,0.101100942,0.111906222,0.097902309,0.055551919,0.051356812,0.058499043,0.068409468,0.069107046,0.066494827,0.062547769,0.05437284,0.08286385,0.058966653
632,0.048359061,0.068472553,0.118653384,0.060037206,0.073114253,0.049550608,0.042034716,0.059745325,0.058879599,0.042684025,0.052284087,0.068148739,0.043188754,0.079377802,0.064461766,0.083676866,0.096931637,0.07619161,0.059373418,0.069087093,0.06811634,0.06775026,0.070405702,0.075602461,0.068275271,0.087436873,0.114450678,0.062342645,0.065497331,0.157460662,0.145447986,0.11248146,0.070039688,0.082527569,0.100633404,0.111285381,0.097831955,0.055324419,0.051042872,0.058243874,0.068265844,0.068651802,0.066178365,0.062363574,0.054114859,0.082244656,0.058788698
633,0.048101319,0.068089224,0.118063883,0.059530259,0.072759857,0.04927825,0.041822773,0.059333277,0.058485115,0.042509503,0.051948454,0.067694683,0.043042184,0.079026436,0.06423603,0.083396879,0.096760111,0.075939703,0.059056522,0.068826426,0.067756005,0.067535345,0.070230256,0.075206858,0.067802311,0.087047957,0.113880733,0.062011301,0.065239814,0.1565847,0.144820707,0.11145925,0.06971471,0.082229872,0.100092848,0.110531535,0.097679633,0.055035699,0.050647624,0.057950399,0.068108272,0.068120726,0.065784517,0.062119152,0.053802579,0.081467211,0.0585501
634,0.047818343,0.06764584,0.117342332,0.05895645,0.07234297,0.048950827,0.041572972,0.058855619,0.058048285,0.042297883,0.051555127,0.067166648,0.042832117,0.07860294,0.063960708,0.083040965,0.09653674,0.075601158,0.058661273,0.068502686,0.067303545,0.067280278,0.069991892,0.074745476,0.067229032,0.086566668,0.113180892,0.061594792,0.064870207,0.155503406,0.144063112,0.110272991,0.069234727,0.08186306,0.099446352,0.109669896,0.097409724,0.054700989,0.050193108,0.057579401,0.067897213,0.067482354,0.065342229,0.061828032,0.053443675,0.080529031,0.058279334
635,0.047479577,0.067138129,0.116501072,0.058311062,0.071826579,0.048582709,0.041288314,0.058299386,0.057537871,0.042047328,0.051094661,0.066541724,0.042628827,0.078110309,0.063684437,0.082636689,0.096314133,0.075217915,0.058227706,0.068142797,0.066798338,0.066975084,0.06972447,0.07422215,0.066585264,0.085985722,0.112351792,0.061131453,0.064559042,0.154218883,0.143181541,0.108912654,0.068731641,0.081409359,0.098712621,0.108693391,0.097106612,0.054328759,0.049637867,0.057145868,0.067673048,0.066772806,0.064815174,0.061489559,0.053001373,0.079442628,0.057967656
636,0.047113275,0.066576755,0.115580161,0.057601564,0.071229174,0.048182685,0.040970821,0.057694792,0.056974608,0.041773761,0.050587801,0.065844666,0.042387917,0.077559272,0.063355233,0.082169689,0.096048635,0.074772804,0.057733849,0.067747148,0.066216219,0.06663984,0.069429933,0.07364419,0.065845475,0.085303562,0.111380516,0.06060888,0.064226411,0.152749659,0.142163929,0.107403116,0.068206693,0.080880724,0.097870435,0.107622863,0.096779895,0.053903416,0.049013425,0.056639456,0.067415315,0.065963527,0.064221452,0.061103193,0.0525103,0.078226008,0.057612493
637,0.046746491,0.065981585,0.114588626,0.056856267,0.070575382,0.047762818,0.040638961,0.057076336,0.056387618,0.041495009,0.050056952,0.065115001,0.042103525,0.076952916,0.062983383,0.081662341,0.095745113,0.074284046,0.057194337,0.067305568,0.065549413,0.066278719,0.069100774,0.073010111,0.065033003,0.084525189,0.110291728,0.060036588,0.063814117,0.151134094,0.14104198,0.105789794,0.067626986,0.080304594,0.096944868,0.106484821,0.096408935,0.053423993,0.04835921,0.056080362,0.067130202,0.065072187,0.063590853,0.060689902,0.052000551,0.076906165,0.057227246
638,0.046397036,0.06538351,0.113527753,0.056129782,0.069891056,0.047340956,0.040332685,0.056478868,0.055810884,0.041229177,0.049523336,0.064405368,0.041834006,0.07628454,0.062671994,0.081189136,0.095482888,0.073822339,0.056679032,0.066798994,0.064820883,0.065871974,0.068722254,0.072308119,0.064241564,0.083664196,0.109161057,0.059459523,0.063327372,0.14943597,0.139906745,0.104142741,0.066935109,0.079724765,0.09602613,0.105311915,0.095945873,0.052912396,0.047715707,0.055531089,0.066865837,0.06418513,0.062961709,0.060298642,0.051487399,0.075523131,0.056845696
639,0.046054205,0.064760094,0.112442371,0.055398801,0.069172364,0.046915725,0.040003066,0.055865531,0.0552186,0.040949297,0.04896563,0.063646684,0.041596015,0.075609126,0.062363369,0.080699796,0.095221124,0.073346063,0.056170388,0.066282123,0.06406747,0.065457259,0.068325879,0.07161795,0.06343046,0.08274566,0.107968113,0.058867179,0.062927039,0.147632697,0.138729488,0.102417465,0.066275852,0.079101782,0.095093489,0.104076416,0.095488089,0.052395396,0.047020112,0.0549592,0.066607462,0.063276741,0.062307462,0.05986776,0.050930241,0.074092611,0.056459015
640,0.045716628,0.064121482,0.111351464,0.054673019,0.068429358,0.046498573,0.039664543,0.055253429,0.054631343,0.040669607,0.04839589,0.062864439,0.041358851,0.074929723,0.062045946,0.080190966,0.094950073,0.072858218,0.05566386,0.065760834,0.063292488,0.065039525,0.067934487,0.070919063,0.062604419,0.081785541,0.10671823,0.058263229,0.062521734,0.145748471,0.137498112,0.100658473,0.065624782,0.078441315,0.094152994,0.102819439,0.095038697,0.051869229,0.046298157,0.054368727,0.06634519,0.062355372,0.061638525,0.059423597,0.050347111,0.072635791,0.056058278
641,0.045391382,0.063486639,0.110254974,0.053970219,0.067677752,0.046102177,0.039341287,0.054675275,0.054076498,0.040409783,0.047835396,0.06210561,0.041097171,0.07424604,0.061724182,0.079674827,0.094670575,0.072367984,0.055160827,0.065233628,0.062499134,0.06461988,0.067556965,0.070193409,0.061780583,0.08080245,0.105428064,0.057659592,0.062018117,0.143813158,0.136215389,0.098923962,0.064937181,0.077767776,0.093213971,0.101582849,0.094582365,0.051335954,0.045588752,0.053773047,0.066071997,0.061435543,0.060978033,0.05900095,0.049763286,0.07117668,0.05564439
642,0.045107104,0.062873924,0.109157704,0.053309675,0.066940052,0.045733511,0.03903413,0.054167691,0.053567067,0.040171792,0.047306561,0.061403811,0.040846255,0.07358999,0.061415632,0.079172793,0.094391605,0.071864233,0.054669956,0.064717189,0.06171795,0.06421629,0.067165472,0.06951739,0.060977865,0.079828996,0.10412493,0.057082998,0.061524793,0.141824986,0.134912492,0.097240896,0.064248848,0.077124715,0.092271901,0.100353571,0.094126975,0.050843591,0.04489436,0.053184171,0.065784197,0.060523447,0.06036108,0.058585919,0.049174597,0.069745002,0.05524972
643,0.044822187,0.062275412,0.108099687,0.052668695,0.06620727,0.04539,0.038733063,0.05369531,0.053068304,0.039942837,0.04678276,0.06071852,0.040613034,0.072976339,0.061128359,0.078684216,0.094129116,0.071395687,0.054233383,0.064217034,0.060962154,0.06380979,0.066787694,0.068861199,0.060215218,0.078865713,0.102853702,0.056530804,0.061138451,0.13988791,0.133647756,0.095588432,0.063586764,0.07648827,0.091404044,0.099128746,0.093687053,0.050370551,0.044211745,0.052611657,0.065526014,0.059655271,0.059737741,0.058179562,0.048574085,0.068345129,0.054863712
